class,instance,kernel,reps_sa,reps_flat,median_sa_s,median_flat_s,median_diff_s,min_sa_s,min_flat_s,cv_sa,cv_flat,rel_iqr_sa,rel_iqr_flat,meta_sa_s,meta_flat_s,diag_sa_s,diag_flat_s,apply_sa_s,apply_flat_s,cached_sa_s,cached_flat_s
Simple,caso29c.txt,Matrix-only,20,20,0.049913,0.008333,0.041579,0.049638,0.008070,0.0059,0.0126,0.0083,0.0068,0.039940,0.000192,0.004268,0.004155,0.005640,0.003923,0.009918,0.008086
Simple,caso29d.txt,Augmented,20,20,0.048664,0.008277,0.040387,0.048297,0.008144,0.0047,0.0131,0.0060,0.0174,0.039829,0.000192,0.004305,0.004115,0.004384,0.003924,0.008684,0.008030
Simple,caso29d.txt,Matrix-only,20,20,0.049876,0.008290,0.041586,0.049447,0.008168,0.0050,0.0115,0.0072,0.0164,0.039812,0.000191,0.004267,0.004121,0.005646,0.003927,0.009904,0.008045
Simple,caso29e.txt,Augmented,20,20,0.048670,0.008307,0.040363,0.048298,0.008166,0.0248,0.0167,0.0043,0.0140,0.039942,0.000191,0.004308,0.004120,0.004388,0.003931,0.008687,0.008050
Simple,caso29e.txt,Matrix-only,20,20,0.049924,0.008311,0.041613,0.049477,0.008201,0.0088,0.0114,0.0058,0.0137,0.039982,0.000192,0.004255,0.004132,0.005618,0.003926,0.009890,0.008060
Simple,caso29f.txt,Augmented,20,20,0.048636,0.008344,0.040291,0.048371,0.008184,0.0145,0.0162,0.0069,0.0097,0.039862,0.000191,0.004319,0.004141,0.004372,0.003941,0.008702,0.008098
Simple,caso29f.txt,Matrix-only,20,20,0.049910,0.008344,0.041566,0.049439,0.008057,0.0039,0.0138,0.0054,0.0130,0.039890,0.000192,0.004277,0.004191,0.005622,0.003933,0.009896,0.008098
Simple,caso30a.txt,Augmented,20,20,0.048653,0.008331,0.040322,0.048370,0.008067,0.0094,0.0210,0.0038,0.0170,0.039849,0.000192,0.004329,0.004160,0.004383,0.003927,0.008717,0.008083
Simple,caso30a.txt,Matrix-only,20,20,0.049885,0.008287,0.041598,0.049477,0.008131,0.0044,0.0221,0.0053,0.0130,0.039886,0.000191,0.004270,0.004120,0.005612,0.003919,0.009898,0.008038
Simple,caso30b.txt,Augmented,20,20,0.048588,0.008324,0.040264,0.048164,0.008129,0.0067,0.0143,0.0050,0.0111,0.039812,0.000192,0.004298,0.004141,0.004400,0.003939,0.008709,0.008078
Simple,caso30b.txt,Matrix-only,20,20,0.049853,0.008276,0.041577,0.049581,0.008108,0.0034,0.0168,0.0051,0.0238,0.039858,0.000192,0.004266,0.004090,0.005628,0.003917,0.009875,0.008025
Simple,caso30c.txt,Augmented,20,20,0.048624,0.008298,0.040326,0.048338,0.008172,0.0120,0.0092,0.0032,0.0086,0.039800,0.000192,0.004293,0.004106,0.004372,0.003945,0.008678,0.008051
Simple,caso30c.txt,Matrix-only,20,20,0.049815,0.008306,0.041508,0.049524,0.008096,0.0047,0.0169,0.0058,0.0230,0.039785,0.000193,0.004281,0.004123,0.005642,0.003935,0.009922,0.008057
Simple,caso30d.txt,Augmented,20,20,0.048661,0.008329,0.040332,0.048217,0.008084,0.0043,0.0217,0.0047,0.0110,0.039744,0.000192,0.004382,0.004110,0.004403,0.003950,0.008782,0.008083
Simple,caso30d.txt,Matrix-only,20,20,0.049933,0.008301,0.041632,0.049445,0.008096,0.0083,0.0101,0.0057,0.0157,0.039912,0.000192,0.004273,0.004107,0.005649,0.003932,0.009900,0.008051
Simple,caso30e.txt,Augmented,20,20,0.048675,0.008347,0.040328,0.048315,0.008150,0.0059,0.0123,0.0078,0.0136,0.039932,0.000191,0.004345,0.004160,0.004382,0.003940,0.008731,0.008102
Simple,caso30e.txt,Matrix-only,20,20,0.049897,0.008302,0.041595,0.049527,0.008144,0.0060,0.0183,0.0062,0.0166,0.039904,0.000192,0.004257,0.004121,0.005620,0.003927,0.009899,0.008053
Simple,caso30f.txt,Augmented,20,20,0.048739,0.008307,0.040432,0.048352,0.008061,0.0102,0.0161,0.0068,0.0198,0.039875,0.000193,0.004356,0.004121,0.004393,0.003943,0.008762,0.008053
Simple,caso30f.txt,Matrix-only,20,20,0.049746,0.008259,0.041488,0.049564,0.008120,0.0040,0.0104,0.0074,0.0078,0.039780,0.000193,0.004275,0.004094,0.005615,0.003922,0.009889,0.008010
Simple,caso31a.txt,Augmented,20,20,0.048624,0.008327,0.040297,0.048220,0.008203,0.4041,0.0569,0.0063,0.0134,0.039885,0.000192,0.004306,0.004127,0.004386,0.003932,0.008690,0.008082
Simple,caso31a.txt,Matrix-only,20,20,0.049712,0.008287,0.041425,0.049460,0.008099,0.0040,0.0233,0.0057,0.0182,0.039722,0.000191,0.004267,0.004149,0.005615,0.003918,0.009901,0.008039
Simple,caso31b.txt,Augmented,20,20,0.048613,0.008295,0.040317,0.048279,0.008048,0.0286,0.0149,0.0049,0.0194,0.039797,0.000192,0.004329,0.004114,0.004378,0.003934,0.008700,0.008050
Simple,caso31b.txt,Matrix-only,20,20,0.049861,0.008328,0.041533,0.049375,0.008177,0.0055,0.0113,0.0083,0.0173,0.039854,0.000191,0.004255,0.004132,0.005629,0.003936,0.009907,0.008083
Simple,caso31c.txt,Augmented,20,20,0.048599,0.008317,0.040283,0.048224,0.008171,0.0039,0.0154,0.0049,0.0118,0.039834,0.000191,0.004306,0.004145,0.004389,0.003933,0.008696,0.008073
Simple,caso31c.txt,Matrix-only,20,20,0.049796,0.008272,0.041524,0.049380,0.008123,0.0035,0.0140,0.0038,0.0190,0.039798,0.000192,0.004268,0.004086,0.005643,0.003923,0.009905,0.008026
Simple,caso31d.txt,Augmented,20,20,0.048575,0.008337,0.040238,0.048273,0.008145,0.0043,0.0185,0.0060,0.0147,0.039754,0.000192,0.004329,0.004119,0.004395,0.003941,0.008696,0.008089
Simple,caso31d.txt,Matrix-only,20,20,0.049742,0.008297,0.041445,0.049385,0.008142,0.0035,0.0130,0.0036,0.0118,0.039775,0.000193,0.004259,0.004131,0.005606,0.003914,0.009887,0.008049
Simple,caso31e.txt,Augmented,20,20,0.048550,0.008364,0.040187,0.048134,0.008154,0.0121,0.0191,0.0065,0.0221,0.039827,0.000193,0.004293,0.004130,0.004373,0.003938,0.008669,0.008070
Simple,caso31e.txt,Matrix-only,20,20,0.049736,0.008306,0.041430,0.049489,0.008190,0.0036,0.0081,0.0038,0.0119,0.039750,0.000191,0.004263,0.004142,0.005642,0.003921,0.009905,0.008061
Simple,caso31f.txt,Augmented,20,20,0.048567,0.008315,0.040253,0.048337,0.008191,0.0033,0.0097,0.0042,0.0067,0.039777,0.000193,0.004319,0.004117,0.004375,0.003936,0.008703,0.008068
Simple,caso31f.txt,Matrix-only,20,20,0.049814,0.008306,0.041508,0.049425,0.008207,0.0033,0.0278,0.0042,0.0133,0.039863,0.000192,0.004254,0.004124,0.005653,0.003929,0.009911,0.008062
Simple,caso32a.txt,Augmented,20,20,0.048722,0.008312,0.040410,0.048576,0.007990,0.0069,0.0226,0.0063,0.0209,0.039931,0.000191,0.004355,0.004129,0.004397,0.003933,0.008750,0.008065
Simple,caso32a.txt,Matrix-only,20,20,0.049947,0.008308,0.041639,0.049699,0.008174,0.0037,0.0137,0.0057,0.0133,0.040014,0.000191,0.004250,0.004142,0.005638,0.003922,0.009896,0.008053
Simple,caso32b.txt,Augmented,20,20,0.048835,0.008298,0.040538,0.048502,0.008199,0.0031,0.0107,0.0037,0.0153,0.039977,0.000191,0.004352,0.004106,0.004390,0.003944,0.008721,0.008051
Simple,caso32b.txt,Matrix-only,20,20,0.049986,0.008311,0.041675,0.049768,0.008212,0.0030,0.0064,0.0038,0.0060,0.040002,0.000191,0.004260,0.004121,0.005651,0.003934,0.009936,0.008063
Simple,caso32c.txt,Augmented,20,20,0.048691,0.008367,0.040325,0.048351,0.008143,0.0060,0.0238,0.0043,0.0236,0.039958,0.000191,0.004284,0.004121,0.004397,0.003942,0.008691,0.008089
Simple,caso32c.txt,Matrix-only,20,20,0.049973,0.008295,0.041678,0.049778,0.008112,0.0028,0.0092,0.0042,0.0138,0.040009,0.000192,0.004252,0.004127,0.005645,0.003918,0.009894,0.008046
Simple,caso32d.txt,Augmented,20,20,0.048792,0.008335,0.040457,0.048422,0.008191,0.0084,0.0080,0.0054,0.0100,0.040047,0.000191,0.004321,0.004152,0.004382,0.003939,0.008720,0.008088
Simple,caso32d.txt,Matrix-only,20,20,0.049939,0.008365,0.041574,0.049713,0.008156,0.0157,0.0139,0.0058,0.0191,0.040022,0.000192,0.004290,0.004135,0.005599,0.003927,0.009893,0.008109
Simple,caso32e.txt,Augmented,20,20,0.048841,0.008319,0.040522,0.048495,0.008251,0.0148,0.0069,0.0076,0.0102,0.039984,0.000191,0.004332,0.004144,0.004395,0.003935,0.008756,0.008074
Simple,caso32e.txt,Matrix-only,20,20,0.049930,0.008305,0.041626,0.049401,0.007898,0.0041,0.0158,0.0050,0.0127,0.039901,0.000191,0.004283,0.004133,0.005636,0.003921,0.009902,0.008058
Simple,caso32f.txt,Augmented,20,20,0.048795,0.008325,0.040469,0.048360,0.008095,0.0032,0.0123,0.0041,0.0145,0.039970,0.000192,0.004322,0.004121,0.004410,0.003936,0.008725,0.008080
Simple,caso32f.txt,Matrix-only,20,20,0.049937,0.008336,0.041601,0.049589,0.008054,0.0121,0.0124,0.0058,0.0087,0.040016,0.000191,0.004249,0.004181,0.005623,0.003916,0.009897,0.008082
Simple,caso33a.txt,Augmented,20,20,0.048551,0.008315,0.040235,0.048215,0.008126,0.0050,0.0134,0.0046,0.0174,0.039800,0.000192,0.004346,0.004137,0.004380,0.003930,0.008729,0.008065
Simple,caso33a.txt,Matrix-only,20,20,0.049769,0.008313,0.041455,0.049471,0.008131,0.0033,0.0149,0.0037,0.0143,0.039770,0.000192,0.004271,0.004139,0.005646,0.003924,0.009912,0.008064
Simple,caso33b.txt,Augmented,20,20,0.048663,0.008340,0.040323,0.048179,0.008174,0.0045,0.0112,0.0053,0.0121,0.039890,0.000192,0.004331,0.004148,0.004379,0.003940,0.008708,0.008091
Simple,caso33b.txt,Matrix-only,20,20,0.049818,0.008309,0.041509,0.049492,0.008183,0.0084,0.0106,0.0063,0.0167,0.039816,0.000192,0.004263,0.004136,0.005625,0.003926,0.009865,0.008066
Simple,caso33c.txt,Augmented,20,20,0.048618,0.008322,0.040296,0.048322,0.008037,0.0067,0.0162,0.0045,0.0161,0.039761,0.000192,0.004333,0.004152,0.004401,0.003936,0.008734,0.008077
Simple,caso33c.txt,Matrix-only,20,20,0.049761,0.008294,0.041467,0.049429,0.007997,0.0053,0.0156,0.0042,0.0114,0.039798,0.000191,0.004244,0.004105,0.005626,0.003923,0.009889,0.008050
Simple,caso33d.txt,Augmented,20,20,0.048591,0.008270,0.040321,0.048194,0.008023,0.0177,0.0116,0.0082,0.0116,0.039798,0.000193,0.004338,0.004092,0.004391,0.003928,0.008766,0.008021
Simple,caso33d.txt,Matrix-only,20,20,0.049877,0.008284,0.041593,0.049414,0.008042,0.0140,0.0167,0.0055,0.0109,0.039815,0.000192,0.004301,0.004129,0.005630,0.003931,0.009944,0.008036
Simple,caso33e.txt,Augmented,20,20,0.048602,0.008284,0.040318,0.048298,0.008155,0.0050,0.0111,0.0067,0.0179,0.039729,0.000192,0.004303,0.004076,0.004408,0.003932,0.008742,0.008037
Simple,caso33e.txt,Matrix-only,20,20,0.049775,0.008334,0.041441,0.049438,0.008181,0.0176,0.0102,0.0054,0.0161,0.039831,0.000191,0.004275,0.004138,0.005620,0.003939,0.009905,0.008086
Simple,caso33f.txt,Augmented,20,20,0.048601,0.008310,0.040290,0.048200,0.008193,0.0059,0.0094,0.0041,0.0176,0.039824,0.000191,0.004332,0.004146,0.004387,0.003937,0.008703,0.008066
Simple,caso33f.txt,Matrix-only,20,20,0.049811,0.008325,0.041486,0.049594,0.008101,0.0043,0.0114,0.0043,0.0143,0.039778,0.000192,0.004292,0.004168,0.005634,0.003925,0.009938,0.008080
Simple,caso34a.txt,Augmented,20,20,0.048784,0.008312,0.040472,0.048404,0.008149,0.0050,0.0133,0.0075,0.0225,0.039963,0.000193,0.004345,0.004141,0.004401,0.003932,0.008747,0.008064
Simple,caso34a.txt,Matrix-only,20,20,0.049872,0.008265,0.041607,0.049502,0.008132,0.0052,0.0105,0.0043,0.0135,0.039918,0.000193,0.004253,0.004100,0.005622,0.003911,0.009869,0.008020
Simple,caso34b.txt,Augmented,20,20,0.048704,0.008323,0.040381,0.048395,0.008136,0.0030,0.0124,0.0038,0.0175,0.039938,0.000192,0.004347,0.004135,0.004396,0.003932,0.008732,0.008072
Simple,caso34b.txt,Matrix-only,20,20,0.049887,0.008262,0.041624,0.049473,0.008111,0.0063,0.0114,0.0037,0.0112,0.039917,0.000192,0.004234,0.004110,0.005616,0.003918,0.009863,0.008019
Simple,caso34c.txt,Augmented,20,20,0.048627,0.008362,0.040265,0.048401,0.008200,0.0033,0.0147,0.0060,0.0171,0.039871,0.000192,0.004365,0.004132,0.004395,0.003937,0.008761,0.008116
Simple,caso34c.txt,Matrix-only,20,20,0.049832,0.008319,0.041513,0.049499,0.008145,0.0047,0.0107,0.0050,0.0110,0.039759,0.000191,0.004294,0.004139,0.005621,0.003921,0.009924,0.008068
Simple,caso34d.txt,Augmented,20,20,0.048601,0.008292,0.040309,0.048413,0.008090,0.0040,0.0192,0.0043,0.0167,0.039800,0.000192,0.004321,0.004111,0.004388,0.003930,0.008745,0.008048
Simple,caso34d.txt,Matrix-only,20,20,0.049791,0.008267,0.041523,0.049443,0.008065,0.0034,0.0136,0.0044,0.0187,0.039802,0.000192,0.004274,0.004124,0.005625,0.003916,0.009907,0.008023
Simple,caso34e.txt,Augmented,20,20,0.048795,0.008297,0.040498,0.048425,0.008143,0.0050,0.0122,0.0076,0.0145,0.039903,0.000192,0.004338,0.004098,0.004395,0.003932,0.008734,0.008051
Simple,caso34e.txt,Matrix-only,20,20,0.049936,0.008249,0.041687,0.049399,0.008058,0.0052,0.0123,0.0048,0.0141,0.039950,0.000192,0.004291,0.004095,0.005623,0.003914,0.009909,0.008003
Simple,caso34f.txt,Augmented,20,20,0.048723,0.008316,0.040407,0.048534,0.008137,0.0102,0.0123,0.0042,0.0132,0.039928,0.000192,0.004325,0.004112,0.004394,0.003939,0.008722,0.008068
Simple,caso34f.txt,Matrix-only,20,20,0.049989,0.008357,0.041632,0.049498,0.008174,0.0311,0.0088,0.0086,0.0126,0.039963,0.000192,0.004299,0.004143,0.005629,0.003932,0.009918,0.008110
Simple,caso35a.txt,Augmented,20,20,0.048751,0.008357,0.040394,0.048539,0.008138,0.0028,0.0167,0.0030,0.0219,0.039917,0.000192,0.004344,0.004137,0.004389,0.003950,0.008756,0.008111
Simple,caso35a.txt,Matrix-only,20,20,0.049879,0.008312,0.041567,0.049590,0.008122,0.0046,0.0158,0.0054,0.0196,0.039920,0.000192,0.004248,0.004149,0.005631,0.003933,0.009903,0.008064
Simple,caso35b.txt,Augmented,20,20,0.048709,0.008298,0.040410,0.048469,0.008077,0.0029,0.0112,0.0043,0.0113,0.039950,0.000192,0.004306,0.004118,0.004398,0.003930,0.008714,0.008054
Simple,caso35b.txt,Matrix-only,20,20,0.049931,0.008335,0.041596,0.049693,0.008107,0.0196,0.0154,0.0047,0.0212,0.039950,0.000192,0.004285,0.004127,0.005638,0.003925,0.009935,0.008079
Simple,caso35c.txt,Augmented,20,20,0.048701,0.008274,0.040427,0.048415,0.008124,0.0043,0.0104,0.0022,0.0077,0.039871,0.000192,0.004348,0.004096,0.004397,0.003926,0.008769,0.008028
Simple,caso35c.txt,Matrix-only,20,20,0.049925,0.008335,0.041590,0.049716,0.008086,0.0028,0.0114,0.0033,0.0097,0.039953,0.000192,0.004293,0.004141,0.005629,0.003938,0.009927,0.008084
Simple,caso35d.txt,Augmented,20,20,0.048705,0.008288,0.040416,0.048311,0.007995,0.0075,0.0142,0.0064,0.0190,0.039887,0.000191,0.004311,0.004088,0.004388,0.003937,0.008696,0.008041
Simple,caso35d.txt,Matrix-only,20,20,0.049838,0.008319,0.041519,0.049565,0.008180,0.0036,0.0104,0.0050,0.0175,0.039839,0.000190,0.004281,0.004132,0.005630,0.003929,0.009913,0.008073
Simple,caso35e.txt,Augmented,20,20,0.048576,0.008292,0.040284,0.048182,0.008101,0.0035,0.0157,0.0024,0.0152,0.039801,0.000191,0.004302,0.004122,0.004394,0.003922,0.008706,0.008048
Simple,caso35e.txt,Matrix-only,20,20,0.049806,0.008295,0.041511,0.049536,0.007995,0.0030,0.0135,0.0042,0.0170,0.039836,0.000190,0.004257,0.004106,0.005630,0.003929,0.009934,0.008044
Simple,caso35f.txt,Augmented,20,20,0.048635,0.008286,0.040350,0.048394,0.008121,0.0067,0.0145,0.0031,0.0194,0.039813,0.000191,0.004348,0.004069,0.004395,0.003936,0.008752,0.008041
Simple,caso35f.txt,Matrix-only,20,20,0.049878,0.008301,0.041578,0.049576,0.008151,0.0037,0.0167,0.0060,0.0130,0.039976,0.000191,0.004280,0.004134,0.005627,0.003937,0.009909,0.008053
Simple,caso42a.txt,Augmented,20,20,0.048666,0.008280,0.040386,0.048289,0.008146,0.0046,0.0087,0.0048,0.0078,0.039930,0.000192,0.004304,0.004096,0.004385,0.003930,0.008712,0.008033
Simple,caso42a.txt,Matrix-only,20,20,0.049897,0.008292,0.041605,0.049438,0.008156,0.0032,0.0121,0.0047,0.0143,0.039915,0.000192,0.004290,0.004123,0.005608,0.003914,0.009900,0.008047
Simple,caso42b.txt,Augmented,20,20,0.048691,0.008320,0.040370,0.048357,0.008095,0.0039,0.0144,0.0065,0.0122,0.039929,0.000193,0.004306,0.004156,0.004408,0.003934,0.008721,0.008072
Simple,caso42b.txt,Matrix-only,20,20,0.049837,0.008333,0.041504,0.049425,0.008105,0.0038,0.0112,0.0047,0.0110,0.039856,0.000193,0.004243,0.004160,0.005633,0.003923,0.009903,0.008084
Simple,caso42c.txt,Augmented,20,20,0.048689,0.008312,0.040377,0.048212,0.008169,0.0181,0.0140,0.0077,0.0139,0.039890,0.000192,0.004327,0.004131,0.004383,0.003936,0.008725,0.008062
Simple,caso42c.txt,Matrix-only,20,20,0.049857,0.008348,0.041509,0.049562,0.008105,0.0046,0.0136,0.0048,0.0149,0.039905,0.000192,0.004252,0.004172,0.005622,0.003924,0.009887,0.008102
Simple,caso42d.txt,Augmented,20,20,0.048545,0.008308,0.040237,0.048392,0.008108,0.0052,0.0129,0.0059,0.0177,0.039752,0.000193,0.004330,0.004104,0.004394,0.003939,0.008735,0.008060
Simple,caso42d.txt,Matrix-only,20,20,0.049907,0.008299,0.041608,0.049419,0.008031,0.0137,0.0341,0.0078,0.0199,0.039967,0.000191,0.004263,0.004099,0.005628,0.003933,0.009883,0.008049
Simple,caso42e.txt,Augmented,20,20,0.048686,0.008312,0.040373,0.048265,0.008154,0.0054,0.0151,0.0078,0.0146,0.039844,0.000192,0.004309,0.004127,0.004391,0.003930,0.008726,0.008069
Simple,caso42e.txt,Matrix-only,20,20,0.049818,0.008271,0.041547,0.049439,0.008175,0.0042,0.0087,0.0060,0.0114,0.039813,0.000192,0.004258,0.004119,0.005612,0.003934,0.009885,0.008027
Simple,caso42f.txt,Augmented,20,20,0.048727,0.008295,0.040432,0.048440,0.008206,0.0064,0.0135,0.0064,0.0169,0.039882,0.000192,0.004325,0.004148,0.004401,0.003924,0.008745,0.008048
Simple,caso42f.txt,Matrix-only,20,20,0.049928,0.008311,0.041617,0.049559,0.008075,0.0038,0.0124,0.0052,0.0114,0.039946,0.000192,0.004270,0.004141,0.005624,0.003922,0.009904,0.008063
Simple,caso43a.txt,Augmented,20,20,0.048649,0.008331,0.040318,0.048307,0.008153,0.0042,0.0172,0.0036,0.0140,0.039891,0.000193,0.004312,0.004139,0.004384,0.003939,0.008709,0.008083
Simple,caso43a.txt,Matrix-only,20,20,0.049788,0.008311,0.041477,0.049535,0.008091,0.0054,0.0105,0.0029,0.0122,0.039860,0.000192,0.004262,0.004132,0.005614,0.003918,0.009876,0.008055
Simple,caso43b.txt,Augmented,20,20,0.048616,0.008323,0.040293,0.048181,0.008163,0.0032,0.0200,0.0028,0.0258,0.039852,0.000192,0.004324,0.004129,0.004377,0.003940,0.008703,0.008079
Simple,caso43b.txt,Matrix-only,20,20,0.049874,0.008312,0.041561,0.049531,0.008187,0.0038,0.0092,0.0046,0.0120,0.039809,0.000193,0.004288,0.004147,0.005670,0.003927,0.009949,0.008063
Simple,caso43c.txt,Augmented,20,20,0.048588,0.008345,0.040243,0.048322,0.008079,0.0032,0.0122,0.0037,0.0102,0.039829,0.000193,0.004336,0.004144,0.004382,0.003934,0.008715,0.008096
Simple,caso43c.txt,Matrix-only,20,20,0.049900,0.008332,0.041568,0.049492,0.008220,0.0048,0.0131,0.0051,0.0123,0.039828,0.000192,0.004254,0.004160,0.005617,0.003940,0.009876,0.008088
Simple,caso43d.txt,Augmented,20,20,0.048571,0.008350,0.040221,0.048299,0.008170,0.0036,0.0130,0.0048,0.0160,0.039815,0.000194,0.004312,0.004156,0.004394,0.003942,0.008704,0.008101
Simple,caso43d.txt,Matrix-only,20,20,0.049732,0.008371,0.041361,0.049387,0.008086,0.0052,0.0177,0.0067,0.0214,0.039768,0.000193,0.004282,0.004151,0.005618,0.003926,0.009924,0.008122
Simple,caso43e.txt,Augmented,20,20,0.048633,0.008352,0.040281,0.048284,0.008207,0.0056,0.0112,0.0048,0.0157,0.039860,0.000192,0.004308,0.004174,0.004377,0.003929,0.008690,0.008105
Simple,caso43e.txt,Matrix-only,20,20,0.049767,0.008275,0.041492,0.049513,0.008111,0.0038,0.0118,0.0046,0.0153,0.039760,0.000193,0.004295,0.004104,0.005621,0.003918,0.009913,0.008023
Simple,caso43f.txt,Augmented,20,20,0.048701,0.008300,0.040400,0.048325,0.008163,0.0031,0.0126,0.0034,0.0178,0.039911,0.000192,0.004300,0.004116,0.004382,0.003937,0.008680,0.008054
Simple,caso43f.txt,Matrix-only,20,20,0.049851,0.008358,0.041493,0.049607,0.008189,0.0029,0.0107,0.0030,0.0076,0.039878,0.000194,0.004285,0.004172,0.005632,0.003936,0.009919,0.008113
Simple,caso44a.txt,Augmented,20,20,0.048634,0.008326,0.040308,0.048388,0.008127,0.0024,0.0126,0.0033,0.0160,0.039834,0.000191,0.004326,0.004116,0.004402,0.003934,0.008721,0.008076
Simple,caso44a.txt,Matrix-only,20,20,0.049866,0.008366,0.041500,0.049478,0.008152,0.0114,0.0104,0.0046,0.0059,0.039842,0.000190,0.004250,0.004188,0.005629,0.003923,0.009885,0.008115
Simple,caso44b.txt,Augmented,20,20,0.048567,0.008309,0.040257,0.048335,0.008146,0.0042,0.0151,0.0067,0.0220,0.039783,0.000190,0.004331,0.004131,0.004392,0.003941,0.008732,0.008065
Simple,caso44b.txt,Matrix-only,20,20,0.049725,0.008388,0.041337,0.049431,0.008199,0.0029,0.0120,0.0036,0.0161,0.039787,0.000191,0.004283,0.004182,0.005612,0.003921,0.009902,0.008144
Simple,caso44c.txt,Augmented,20,20,0.048695,0.008330,0.040365,0.048400,0.008172,0.0041,0.0120,0.0084,0.0112,0.039858,0.000191,0.004359,0.004161,0.004394,0.003930,0.008725,0.008083
Simple,caso44c.txt,Matrix-only,20,20,0.049813,0.008292,0.041520,0.049465,0.008107,0.0028,0.0125,0.0031,0.0198,0.039813,0.000191,0.004303,0.004142,0.005622,0.003922,0.009901,0.008050
Simple,caso44d.txt,Augmented,20,20,0.048622,0.008297,0.040325,0.048264,0.008132,0.0125,0.0099,0.0087,0.0123,0.039818,0.000191,0.004319,0.004112,0.004382,0.003932,0.008701,0.008048
Simple,caso44d.txt,Matrix-only,20,20,0.049653,0.008281,0.041372,0.049497,0.008170,0.0033,0.0127,0.0045,0.0112,0.039760,0.000191,0.004248,0.004107,0.005598,0.003919,0.009867,0.008035
Simple,caso44e.txt,Augmented,20,20,0.048637,0.008320,0.040317,0.048396,0.008103,0.0112,0.0110,0.0055,0.0173,0.039815,0.000191,0.004326,0.004117,0.004408,0.003941,0.008700,0.008073
Simple,caso44e.txt,Matrix-only,20,20,0.049745,0.008308,0.041437,0.049433,0.008075,0.0035,0.0139,0.0044,0.0174,0.039818,0.000191,0.004254,0.004131,0.005608,0.003933,0.009884,0.008063
Simple,caso44f.txt,Augmented,20,20,0.048579,0.008297,0.040281,0.048322,0.008216,0.0086,0.0105,0.0054,0.0147,0.039849,0.000191,0.004305,0.004105,0.004403,0.003944,0.008688,0.008046
Simple,caso44f.txt,Matrix-only,20,20,0.049769,0.008336,0.041433,0.049558,0.008100,0.0030,0.0116,0.0043,0.0183,0.039790,0.000191,0.004273,0.004134,0.005641,0.003927,0.009914,0.008089
Simple,caso45a.txt,Augmented,20,20,0.048690,0.008275,0.040415,0.048295,0.008191,0.0096,0.0070,0.0040,0.0121,0.039880,0.000191,0.004335,0.004106,0.004394,0.003934,0.008722,0.008029
Simple,caso45a.txt,Matrix-only,20,20,0.049682,0.008324,0.041358,0.049445,0.008097,0.0039,0.0144,0.0048,0.0191,0.039730,0.000191,0.004276,0.004132,0.005623,0.003924,0.009888,0.008073
Simple,caso45b.txt,Augmented,20,20,0.048601,0.008298,0.040303,0.048396,0.008167,0.0059,0.0152,0.0040,0.0207,0.039834,0.000191,0.004297,0.004126,0.004384,0.003933,0.008674,0.008045
Simple,caso45b.txt,Matrix-only,20,20,0.049872,0.008312,0.041560,0.049561,0.008112,0.0033,0.0115,0.0047,0.0120,0.039826,0.000191,0.004270,0.004115,0.005624,0.003920,0.009902,0.008062
Simple,caso45c.txt,Augmented,20,20,0.048640,0.008248,0.040392,0.048224,0.008135,0.0091,0.0144,0.0058,0.0157,0.039723,0.000191,0.004338,0.004084,0.004407,0.003929,0.008755,0.008001
Simple,caso45c.txt,Matrix-only,20,20,0.049813,0.008291,0.041522,0.049548,0.008131,0.0036,0.0121,0.0065,0.0165,0.039826,0.000190,0.004274,0.004123,0.005634,0.003928,0.009920,0.008044
Simple,caso45d.txt,Augmented,20,20,0.048547,0.008324,0.040222,0.048195,0.008212,0.0035,0.0094,0.0053,0.0112,0.039785,0.000191,0.004311,0.004113,0.004380,0.003934,0.008686,0.008074
Simple,caso45d.txt,Matrix-only,20,20,0.049695,0.008296,0.041399,0.049415,0.008076,0.0037,0.0117,0.0067,0.0152,0.039705,0.000191,0.004251,0.004103,0.005606,0.003925,0.009893,0.008047
Simple,caso45e.txt,Augmented,20,20,0.048656,0.008287,0.040369,0.048365,0.008148,0.0026,0.0114,0.0031,0.0119,0.039906,0.000190,0.004317,0.004109,0.004389,0.003942,0.008706,0.008026
Simple,caso45e.txt,Matrix-only,20,20,0.049789,0.008294,0.041494,0.049417,0.008134,0.0046,0.0119,0.0059,0.0124,0.039776,0.000191,0.004302,0.004104,0.005630,0.003932,0.009917,0.008045
Simple,caso45f.txt,Augmented,20,20,0.048689,0.008326,0.040364,0.048292,0.008194,0.0037,0.0129,0.0044,0.0184,0.039884,0.000192,0.004320,0.004144,0.004395,0.003928,0.008728,0.008079
Simple,caso45f.txt,Matrix-only,20,20,0.049792,0.008247,0.041546,0.049481,0.008095,0.0032,0.0134,0.0043,0.0219,0.039866,0.000191,0.004279,0.004084,0.005616,0.003915,0.009942,0.008002
Simple,caso46a.txt,Augmented,20,20,0.048763,0.008290,0.040473,0.048301,0.008091,0.0161,0.0112,0.0070,0.0099,0.039956,0.000191,0.004333,0.004110,0.004383,0.003931,0.008717,0.008038
Simple,caso46a.txt,Matrix-only,20,20,0.049743,0.008250,0.041493,0.049331,0.008154,0.0042,0.0129,0.0046,0.0105,0.039750,0.000191,0.004217,0.004061,0.005616,0.003927,0.009860,0.008005
