class,instance,kernel,reps_sa,reps_flat,median_sa_s,median_flat_s,median_diff_s,min_sa_s,min_flat_s,cv_sa,cv_flat,rel_iqr_sa,rel_iqr_flat,meta_sa_s,meta_flat_s,diag_sa_s,diag_flat_s,apply_sa_s,apply_flat_s,cached_sa_s,cached_flat_s
SG-Ter-Mer,instance029.txt,Augmented,20,20,0.005343,0.000986,0.004356,0.005286,0.000979,0.0183,0.0173,0.0096,0.0303,0.004390,0.000050,0.000458,0.000405,0.000439,0.000474,0.000897,0.000881
SG-Ter-Mer,instance029.txt,Matrix-only,20,20,0.005426,0.000972,0.004454,0.005334,0.000961,0.0095,0.0205,0.0087,0.0142,0.004400,0.000050,0.000454,0.000407,0.000525,0.000460,0.000980,0.000867
SG-Ter-Mer,instance030.txt,Augmented,20,20,0.005334,0.000984,0.004351,0.005290,0.000977,0.0064,0.0124,0.0060,0.0033,0.004391,0.000050,0.000455,0.000406,0.000440,0.000473,0.000895,0.000881
SG-Ter-Mer,instance030.txt,Matrix-only,20,20,0.005399,0.000972,0.004427,0.005354,0.000965,0.0083,0.0173,0.0103,0.0058,0.004366,0.000050,0.000455,0.000404,0.000524,0.000462,0.000979,0.000867
SG-Ter-Mer,instance031.txt,Augmented,20,20,0.005345,0.000998,0.004346,0.005299,0.000981,0.0058,0.0161,0.0058,0.0100,0.004385,0.000050,0.000460,0.000410,0.000455,0.000488,0.000918,0.000901
SG-Ter-Mer,instance031.txt,Matrix-only,20,20,0.005440,0.000974,0.004466,0.005368,0.000964,0.0077,0.0110,0.0098,0.0149,0.004395,0.000050,0.000458,0.000408,0.000531,0.000467,0.000987,0.000875
SG-Ter-Mer,instance032.txt,Augmented,20,20,0.005329,0.000999,0.004330,0.005274,0.000972,0.0148,0.0248,0.0123,0.0424,0.004381,0.000051,0.000458,0.000412,0.000442,0.000477,0.000901,0.000891
SG-Ter-Mer,instance032.txt,Matrix-only,20,20,0.005443,0.000974,0.004469,0.005354,0.000953,0.0110,0.0340,0.0134,0.0439,0.004386,0.000051,0.000458,0.000410,0.000533,0.000462,0.000988,0.000877
SG-Ter-Mer,instance033.txt,Augmented,20,20,0.005331,0.000982,0.004349,0.005280,0.000969,0.0188,0.0216,0.0101,0.0188,0.004386,0.000051,0.000458,0.000408,0.000441,0.000477,0.000899,0.000883
SG-Ter-Mer,instance033.txt,Matrix-only,20,20,0.005429,0.000994,0.004435,0.005370,0.000947,0.0147,0.0350,0.0185,0.0431,0.004392,0.000051,0.000459,0.000418,0.000529,0.000461,0.000988,0.000885
SG-Ter-Mer,instance034.txt,Augmented,20,20,0.005320,0.000985,0.004335,0.005284,0.000969,0.0046,0.0298,0.0065,0.0391,0.004378,0.000051,0.000459,0.000409,0.000440,0.000475,0.000900,0.000884
SG-Ter-Mer,instance034.txt,Matrix-only,20,20,0.005406,0.000972,0.004434,0.005329,0.000957,0.0135,0.0267,0.0124,0.0170,0.004379,0.000050,0.000457,0.000407,0.000525,0.000463,0.000981,0.000871
SG-Ter-Mer,instance035.txt,Augmented,20,20,0.005340,0.000985,0.004355,0.005283,0.000973,0.0104,0.0255,0.0201,0.0167,0.004374,0.000051,0.000459,0.000409,0.000444,0.000475,0.000901,0.000884
SG-Ter-Mer,instance035.txt,Matrix-only,20,20,0.005423,0.000967,0.004456,0.005367,0.000958,0.0387,0.0359,0.0121,0.0148,0.004390,0.000050,0.000455,0.000406,0.000527,0.000462,0.000984,0.000868
SG-Ter-Mer,instance042.txt,Augmented,20,20,0.005316,0.000979,0.004338,0.005270,0.000970,0.0061,0.0059,0.0080,0.0110,0.004365,0.000050,0.000458,0.000404,0.000438,0.000474,0.000897,0.000879
SG-Ter-Mer,instance042.txt,Matrix-only,20,20,0.005406,0.000966,0.004440,0.005361,0.000955,0.0067,0.0150,0.0081,0.0103,0.004378,0.000050,0.000456,0.000406,0.000527,0.000463,0.000984,0.000869
SG-Ter-Mer,instance043.txt,Augmented,20,20,0.005368,0.001018,0.004351,0.005307,0.000974,0.0067,0.0351,0.0062,0.0597,0.004417,0.000051,0.000460,0.000422,0.000441,0.000475,0.000901,0.000915
SG-Ter-Mer,instance043.txt,Matrix-only,20,20,0.005462,0.001020,0.004442,0.005364,0.000957,0.0123,0.0430,0.0149,0.0731,0.004376,0.000051,0.000475,0.000454,0.000564,0.000463,0.001042,0.000918
SG-Ter-Mer,instance044.txt,Augmented,20,20,0.005307,0.000978,0.004329,0.005261,0.000969,0.0422,0.0165,0.0072,0.0045,0.004365,0.000050,0.000458,0.000406,0.000438,0.000474,0.000896,0.000880
SG-Ter-Mer,instance044.txt,Matrix-only,20,20,0.005395,0.000967,0.004428,0.005328,0.000956,0.0081,0.0251,0.0132,0.0316,0.004369,0.000050,0.000455,0.000404,0.000526,0.000463,0.000982,0.000870
SG-Ter-Mer,instance045.txt,Augmented,20,20,0.005320,0.000990,0.004330,0.005264,0.000969,0.0062,0.0476,0.0078,0.0429,0.004377,0.000050,0.000457,0.000408,0.000440,0.000476,0.000896,0.000892
SG-Ter-Mer,instance045.txt,Matrix-only,20,20,0.005423,0.000965,0.004458,0.005354,0.000951,0.0064,0.0214,0.0066,0.0125,0.004403,0.000050,0.000456,0.000404,0.000525,0.000463,0.000981,0.000867
SG-Ter-Mer,instance046.txt,Augmented,20,20,0.005332,0.000982,0.004350,0.005262,0.000969,0.0074,0.0198,0.0076,0.0209,0.004393,0.000050,0.000457,0.000406,0.000438,0.000475,0.000896,0.000884
SG-Ter-Mer,instance046.txt,Matrix-only,20,20,0.005423,0.000971,0.004452,0.005388,0.000962,0.0072,0.0163,0.0052,0.0338,0.004400,0.000050,0.000456,0.000407,0.000525,0.000462,0.000981,0.000873
SG-Ter-Mer,instance047.txt,Augmented,20,20,0.005341,0.000993,0.004349,0.005267,0.000971,0.0074,0.0178,0.0081,0.0117,0.004391,0.000050,0.000460,0.000410,0.000449,0.000480,0.000910,0.000893
SG-Ter-Mer,instance047.txt,Matrix-only,20,20,0.005427,0.000976,0.004451,0.005341,0.000961,0.0102,0.0250,0.0155,0.0435,0.004403,0.000050,0.000454,0.000406,0.000526,0.000464,0.000980,0.000875
SG-Ter-Mer,instance048.txt,Augmented,20,20,0.005329,0.000979,0.004350,0.005262,0.000969,0.0074,0.0212,0.0058,0.0333,0.004392,0.000050,0.000456,0.000406,0.000439,0.000475,0.000895,0.000882
SG-Ter-Mer,instance048.txt,Matrix-only,20,20,0.005422,0.000967,0.004455,0.005343,0.000961,0.0080,0.0173,0.0109,0.0127,0.004397,0.000050,0.000456,0.000404,0.000525,0.000466,0.000980,0.000871
SG-Ter-Mer,instance049.txt,Augmented,20,20,0.005283,0.000979,0.004305,0.005217,0.000967,0.0096,0.0150,0.0134,0.0091,0.004336,0.000050,0.000457,0.000405,0.000441,0.000474,0.000897,0.000878
SG-Ter-Mer,instance049.txt,Matrix-only,20,20,0.005399,0.000970,0.004429,0.005314,0.000955,0.0083,0.0142,0.0089,0.0123,0.004350,0.000050,0.000457,0.000410,0.000543,0.000464,0.001001,0.000872
SG-Ter-Mer,instance050.txt,Augmented,20,20,0.005276,0.000980,0.004296,0.005214,0.000965,0.0104,0.0211,0.0156,0.0060,0.004342,0.000050,0.000457,0.000404,0.000438,0.000475,0.000895,0.000881
SG-Ter-Mer,instance050.txt,Matrix-only,20,20,0.005357,0.000965,0.004391,0.005314,0.000958,0.0062,0.0138,0.0058,0.0087,0.004330,0.000050,0.000455,0.000404,0.000524,0.000463,0.000981,0.000869
SG-Ter-Mer,instance051.txt,Augmented,20,20,0.005261,0.000977,0.004284,0.005221,0.000965,0.0069,0.0405,0.0056,0.0079,0.004322,0.000050,0.000455,0.000406,0.000438,0.000474,0.000895,0.000879
SG-Ter-Mer,instance051.txt,Matrix-only,20,20,0.005393,0.000968,0.004424,0.005293,0.000958,0.0091,0.0200,0.0130,0.0172,0.004352,0.000050,0.000458,0.000408,0.000536,0.000464,0.000993,0.000873
SG-Ter-Mer,instance052.txt,Augmented,20,20,0.005314,0.000988,0.004326,0.005241,0.000968,0.0157,0.0272,0.0144,0.0115,0.004362,0.000050,0.000460,0.000410,0.000450,0.000481,0.000910,0.000892
SG-Ter-Mer,instance052.txt,Matrix-only,20,20,0.005406,0.000976,0.004430,0.005357,0.000969,0.0050,0.0181,0.0066,0.0145,0.004359,0.000050,0.000457,0.000411,0.000546,0.000466,0.001004,0.000877
SG-Ter-Mer,instance053.txt,Augmented,20,20,0.005327,0.000996,0.004331,0.005207,0.000982,0.0195,0.0715,0.0229,0.0373,0.004358,0.000050,0.000460,0.000414,0.000451,0.000482,0.000913,0.000896
SG-Ter-Mer,instance053.txt,Matrix-only,20,20,0.005434,0.000986,0.004448,0.005349,0.000954,0.0324,0.0334,0.0201,0.0446,0.004365,0.000051,0.000459,0.000415,0.000550,0.000467,0.001007,0.000883
SG-Ter-Mer,instance057.txt,Augmented,20,20,0.005335,0.000993,0.004342,0.005271,0.000981,0.0083,0.0170,0.0123,0.0134,0.004370,0.000050,0.000459,0.000411,0.000451,0.000482,0.000911,0.000895
SG-Ter-Mer,instance057.txt,Matrix-only,20,20,0.005477,0.001012,0.004465,0.005391,0.000970,0.0152,0.0457,0.0221,0.0847,0.004399,0.000051,0.000467,0.000437,0.000556,0.000470,0.001016,0.000906
SG-Ter-Mer,instance058.txt,Augmented,20,20,0.005314,0.000991,0.004323,0.005259,0.000977,0.0066,0.0214,0.0080,0.0257,0.004363,0.000050,0.000459,0.000411,0.000450,0.000480,0.000911,0.000893
SG-Ter-Mer,instance058.txt,Matrix-only,20,20,0.005416,0.000973,0.004444,0.005360,0.000962,0.0096,0.0164,0.0089,0.0139,0.004358,0.000050,0.000459,0.000411,0.000547,0.000465,0.001005,0.000876
SG-Ter-Mer,instance059.txt,Augmented,20,20,0.005319,0.000988,0.004331,0.005277,0.000978,0.0092,0.0224,0.0143,0.0359,0.004359,0.000050,0.000460,0.000411,0.000450,0.000482,0.000912,0.000893
SG-Ter-Mer,instance059.txt,Matrix-only,20,20,0.005406,0.000971,0.004435,0.005354,0.000956,0.0074,0.0195,0.0079,0.0090,0.004359,0.000050,0.000457,0.000410,0.000545,0.000465,0.001004,0.000874
SG-Ter-Mer,instance060.txt,Augmented,20,20,0.005304,0.000993,0.004311,0.005244,0.000979,0.0054,0.0148,0.0077,0.0068,0.004342,0.000050,0.000461,0.000412,0.000451,0.000481,0.000914,0.000895
SG-Ter-Mer,instance060.txt,Matrix-only,20,20,0.005403,0.000976,0.004427,0.005336,0.000956,0.0081,0.0227,0.0100,0.0261,0.004355,0.000051,0.000460,0.000413,0.000546,0.000464,0.001007,0.000881
SG-Ter-Mer,instance062.txt,Augmented,20,20,0.005332,0.000993,0.004339,0.005280,0.000976,0.0058,0.0218,0.0066,0.0378,0.004381,0.000050,0.000460,0.000410,0.000450,0.000483,0.000910,0.000896
SG-Ter-Mer,instance062.txt,Matrix-only,20,20,0.005450,0.000976,0.004474,0.005386,0.000969,0.0356,0.0158,0.0087,0.0098,0.004389,0.000050,0.000459,0.000411,0.000547,0.000467,0.001006,0.000880
SG-Ter-Mer,instance067.txt,Augmented,20,20,0.005324,0.000990,0.004334,0.005260,0.000983,0.0065,0.0162,0.0069,0.0078,0.004370,0.000050,0.000460,0.000411,0.000449,0.000484,0.000910,0.000894
SG-Ter-Mer,instance067.txt,Matrix-only,20,20,0.005412,0.000974,0.004439,0.005343,0.000966,0.0094,0.0203,0.0144,0.0160,0.004363,0.000050,0.000458,0.000412,0.000544,0.000464,0.001004,0.000877
SG-Ter-Mer,instance068.txt,Augmented,20,20,0.005319,0.000992,0.004327,0.005258,0.000974,0.0079,0.0172,0.0123,0.0136,0.004357,0.000050,0.000459,0.000412,0.000449,0.000482,0.000911,0.000896
SG-Ter-Mer,instance068.txt,Matrix-only,20,20,0.005405,0.000971,0.004434,0.005346,0.000957,0.0056,0.0200,0.0080,0.0131,0.004359,0.000050,0.000457,0.000412,0.000545,0.000463,0.001001,0.000875
SG-Ter-Mer,instance069.txt,Augmented,20,20,0.005361,0.001005,0.004356,0.005291,0.000984,0.0104,0.0245,0.0163,0.0306,0.004382,0.000051,0.000461,0.000419,0.000450,0.000483,0.000913,0.000903
SG-Ter-Mer,instance069.txt,Matrix-only,20,20,0.005495,0.001009,0.004486,0.005354,0.000964,0.0154,0.0504,0.0180,0.0504,0.004431,0.000051,0.000460,0.000433,0.000552,0.000466,0.001011,0.000904
SG-Ter-Mer,instance070.txt,Augmented,20,20,0.005332,0.001015,0.004317,0.005256,0.000978,0.0109,0.0466,0.0078,0.0393,0.004372,0.000050,0.000462,0.000417,0.000450,0.000483,0.000911,0.000915
SG-Ter-Mer,instance070.txt,Matrix-only,20,20,0.005413,0.000978,0.004435,0.005356,0.000965,0.0068,0.0174,0.0075,0.0147,0.004366,0.000050,0.000459,0.000410,0.000545,0.000465,0.001007,0.000878
SG-Ter-Mer,instance071.txt,Augmented,20,20,0.005363,0.001002,0.004361,0.005308,0.000978,0.0075,0.0267,0.0138,0.0298,0.004389,0.000051,0.000461,0.000419,0.000453,0.000482,0.000912,0.000904
SG-Ter-Mer,instance071.txt,Matrix-only,20,20,0.005437,0.000977,0.004460,0.005365,0.000965,0.0064,0.0247,0.0059,0.0217,0.004393,0.000050,0.000457,0.000411,0.000547,0.000465,0.001005,0.000877
SG-Ter-Mer,instance072.txt,Augmented,20,20,0.005358,0.000992,0.004366,0.005295,0.000982,0.0095,0.0065,0.0084,0.0079,0.004398,0.000050,0.000461,0.000411,0.000451,0.000484,0.000915,0.000895
SG-Ter-Mer,instance072.txt,Matrix-only,20,20,0.005458,0.000976,0.004482,0.005375,0.000949,0.0077,0.0256,0.0125,0.0152,0.004404,0.000050,0.000460,0.000411,0.000548,0.000467,0.001010,0.000880
SG-Ter-Mer,instance073.txt,Augmented,20,20,0.005308,0.000990,0.004317,0.005239,0.000974,0.0070,0.0087,0.0097,0.0067,0.004354,0.000051,0.000460,0.000411,0.000447,0.000483,0.000908,0.000893
SG-Ter-Mer,instance073.txt,Matrix-only,20,20,0.005383,0.000973,0.004410,0.005330,0.000961,0.0086,0.0162,0.0115,0.0098,0.004337,0.000050,0.000458,0.000410,0.000543,0.000462,0.001001,0.000873
SG-Ter-Mer,instance074.txt,Augmented,20,20,0.005331,0.000990,0.004341,0.005255,0.000971,0.0087,0.0106,0.0089,0.0101,0.004376,0.000050,0.000459,0.000411,0.000450,0.000480,0.000908,0.000892
SG-Ter-Mer,instance074.txt,Matrix-only,20,20,0.005419,0.000974,0.004444,0.005320,0.000961,0.0072,0.0240,0.0097,0.0154,0.004378,0.000050,0.000456,0.000410,0.000546,0.000465,0.001004,0.000877
SG-Ter-Mer,instance075.txt,Augmented,20,20,0.005332,0.000994,0.004338,0.005261,0.000975,0.0076,0.0199,0.0075,0.0082,0.004374,0.000050,0.000460,0.000411,0.000452,0.000484,0.000912,0.000896
SG-Ter-Mer,instance075.txt,Matrix-only,20,20,0.005439,0.000974,0.004465,0.005345,0.000953,0.0073,0.0246,0.0109,0.0108,0.004381,0.000050,0.000459,0.000410,0.000549,0.000465,0.001010,0.000877
SG-Ter-Mer,instance076.txt,Augmented,20,20,0.005330,0.000989,0.004341,0.005259,0.000968,0.0059,0.0077,0.0066,0.0062,0.004373,0.000050,0.000460,0.000410,0.000450,0.000481,0.000910,0.000893
SG-Ter-Mer,instance076.txt,Matrix-only,20,20,0.005393,0.000973,0.004420,0.005346,0.000960,0.0095,0.0144,0.0091,0.0065,0.004351,0.000051,0.000459,0.000411,0.000545,0.000462,0.001003,0.000876
SG-Ter-Mer,instance077.txt,Augmented,20,20,0.005309,0.000991,0.004319,0.005254,0.000977,0.0074,0.0057,0.0067,0.0058,0.004357,0.000050,0.000460,0.000412,0.000450,0.000482,0.000909,0.000894
SG-Ter-Mer,instance077.txt,Matrix-only,20,20,0.005437,0.000970,0.004467,0.005331,0.000961,0.0082,0.0145,0.0122,0.0116,0.004379,0.000050,0.000458,0.000410,0.000544,0.000464,0.001004,0.000874
SG-Ter-Mer,instance078.txt,Augmented,20,20,0.005336,0.000990,0.004346,0.005259,0.000979,0.0060,0.0167,0.0084,0.0120,0.004386,0.000051,0.000461,0.000412,0.000448,0.000481,0.000910,0.000894
SG-Ter-Mer,instance078.txt,Matrix-only,20,20,0.005411,0.000972,0.004439,0.005329,0.000963,0.0113,0.0162,0.0138,0.0103,0.004360,0.000050,0.000458,0.000411,0.000546,0.000464,0.001004,0.000876
SG-Ter-Mer,instance079.txt,Augmented,20,20,0.005335,0.000996,0.004339,0.005278,0.000977,0.0093,0.0117,0.0115,0.0090,0.004373,0.000050,0.000459,0.000410,0.000455,0.000489,0.000914,0.000899
SG-Ter-Mer,instance079.txt,Matrix-only,20,20,0.005429,0.000979,0.004449,0.005380,0.000966,0.0070,0.0295,0.0102,0.0418,0.004370,0.000050,0.000459,0.000412,0.000554,0.000470,0.001012,0.000886
SG-Ter-Mer,instance080.txt,Augmented,20,20,0.005336,0.000990,0.004346,0.005267,0.000978,0.0077,0.0290,0.0123,0.0199,0.004373,0.000051,0.000459,0.000412,0.000453,0.000481,0.000912,0.000893
SG-Ter-Mer,instance080.txt,Matrix-only,20,20,0.005433,0.000990,0.004443,0.005356,0.000964,0.0376,0.1239,0.0220,0.0564,0.004374,0.000051,0.000461,0.000423,0.000547,0.000465,0.001007,0.000891
SG-Ter-Mer,instance081.txt,Augmented,20,20,0.005357,0.001020,0.004337,0.005263,0.000985,0.0155,0.0401,0.0163,0.0440,0.004388,0.000051,0.000462,0.000434,0.000453,0.000485,0.000916,0.000920
SG-Ter-Mer,instance081.txt,Matrix-only,20,20,0.005444,0.000989,0.004455,0.005360,0.000967,0.0179,0.0405,0.0152,0.0294,0.004380,0.000051,0.000461,0.000424,0.000549,0.000469,0.001011,0.000890
SG-Ter-Mer,instance082.txt,Augmented,20,20,0.005313,0.000992,0.004320,0.005238,0.000976,0.0064,0.0208,0.0104,0.0126,0.004357,0.000050,0.000459,0.000412,0.000450,0.000481,0.000910,0.000895
SG-Ter-Mer,instance082.txt,Matrix-only,20,20,0.005413,0.000978,0.004435,0.005321,0.000963,0.0117,0.0265,0.0152,0.0143,0.004355,0.000051,0.000458,0.000415,0.000545,0.000465,0.001005,0.000881
SG-Ter-Mer,instance083.txt,Augmented,20,20,0.005364,0.001031,0.004334,0.005273,0.000979,0.0109,0.0369,0.0153,0.0442,0.004388,0.000051,0.000460,0.000428,0.000451,0.000488,0.000913,0.000927
SG-Ter-Mer,instance083.txt,Matrix-only,20,20,0.005474,0.001033,0.004441,0.005351,0.000969,0.0193,0.0481,0.0211,0.0530,0.004394,0.000052,0.000475,0.000454,0.000557,0.000471,0.001034,0.000928
SG-Ter-Mer,instance090.txt,Augmented,20,20,0.005391,0.001030,0.004361,0.005298,0.000991,0.0150,0.0434,0.0139,0.0786,0.004416,0.000052,0.000475,0.000445,0.000462,0.000486,0.000942,0.000928
SG-Ter-Mer,instance090.txt,Matrix-only,20,20,0.005486,0.001015,0.004471,0.005389,0.000971,0.0142,0.0451,0.0207,0.0542,0.004417,0.000052,0.000466,0.000447,0.000552,0.000467,0.001017,0.000911
SG-Ter-Mer,instance091.txt,Augmented,20,20,0.005306,0.000991,0.004315,0.005281,0.000983,0.0077,0.0171,0.0051,0.0095,0.004363,0.000050,0.000460,0.000411,0.000449,0.000482,0.000910,0.000896
SG-Ter-Mer,instance091.txt,Matrix-only,20,20,0.005396,0.000975,0.004421,0.005352,0.000966,0.0082,0.0123,0.0101,0.0080,0.004345,0.000050,0.000459,0.000411,0.000547,0.000465,0.001005,0.000878
SG-Ter-Mer,instance092.txt,Augmented,20,20,0.005318,0.000990,0.004328,0.005248,0.000986,0.0083,0.0224,0.0102,0.0106,0.004358,0.000050,0.000459,0.000412,0.000452,0.000481,0.000911,0.000894
SG-Ter-Mer,instance092.txt,Matrix-only,20,20,0.005395,0.000978,0.004417,0.005341,0.000967,0.0044,0.0165,0.0065,0.0088,0.004338,0.000050,0.000457,0.000411,0.000548,0.000464,0.001006,0.000877
SG-Ter-Mer,instance093.txt,Augmented,20,20,0.005314,0.000992,0.004321,0.005250,0.000981,0.0083,0.0264,0.0074,0.0093,0.004349,0.000050,0.000461,0.000410,0.000451,0.000482,0.000911,0.000894
SG-Ter-Mer,instance093.txt,Matrix-only,20,20,0.005413,0.000974,0.004439,0.005351,0.000965,0.0083,0.0150,0.0103,0.0070,0.004371,0.000050,0.000457,0.000410,0.000549,0.000467,0.001007,0.000878
SG-Ter-Mer,instance094.txt,Augmented,20,20,0.005322,0.000992,0.004330,0.005273,0.000979,0.0076,0.0202,0.0114,0.0174,0.004363,0.000050,0.000459,0.000411,0.000453,0.000482,0.000913,0.000895
SG-Ter-Mer,instance094.txt,Matrix-only,20,20,0.005383,0.000975,0.004408,0.005351,0.000967,0.0163,0.0127,0.0053,0.0083,0.004335,0.000050,0.000457,0.000411,0.000548,0.000465,0.001007,0.000877
SG-Ter-Mer,instance095.txt,Augmented,20,20,0.005323,0.000991,0.004332,0.005258,0.000982,0.0065,0.0341,0.0073,0.0094,0.004370,0.000050,0.000459,0.000410,0.000451,0.000482,0.000910,0.000893
SG-Ter-Mer,instance095.txt,Matrix-only,20,20,0.005430,0.000974,0.004456,0.005356,0.000969,0.0092,0.0202,0.0103,0.0113,0.004370,0.000050,0.000457,0.000411,0.000548,0.000464,0.001006,0.000877
SG-Ter-Mer,instance096.txt,Augmented,20,20,0.005349,0.000990,0.004359,0.005294,0.000979,0.0058,0.0165,0.0075,0.0071,0.004384,0.000050,0.000462,0.000411,0.000453,0.000483,0.000919,0.000894
SG-Ter-Mer,instance096.txt,Matrix-only,20,20,0.005465,0.000976,0.004488,0.005385,0.000967,0.0060,0.0177,0.0069,0.0099,0.004412,0.000050,0.000460,0.000412,0.000548,0.000466,0.001010,0.000880
Full,instance001.txt,Augmented,20,20,0.013593,0.002392,0.011200,0.013369,0.002296,0.0079,0.0196,0.0114,0.0345,0.011278,0.000119,0.001097,0.001093,0.001148,0.001114,0.002247,0.002210
Full,instance001.txt,Matrix-only,20,20,0.013792,0.002365,0.011426,0.013720,0.002286,0.0059,0.0318,0.0061,0.0222,0.011234,0.000119,0.001096,0.001091,0.001411,0.001097,0.002507,0.002186
Full,instance002.txt,Augmented,20,20,0.013483,0.002379,0.011103,0.013381,0.002324,0.0061,0.0339,0.0098,0.0315,0.011145,0.000119,0.001098,0.001083,0.001147,0.001115,0.002250,0.002201
Full,instance002.txt,Matrix-only,20,20,0.013803,0.002383,0.011420,0.013641,0.002305,0.0081,0.0226,0.0102,0.0350,0.011204,0.000119,0.001095,0.001105,0.001417,0.001096,0.002512,0.002201
Full,instance003.txt,Augmented,20,20,0.013546,0.002389,0.011157,0.013378,0.002307,0.0055,0.0159,0.0043,0.0247,0.011240,0.000118,0.001100,0.001086,0.001146,0.001115,0.002246,0.002204
Full,instance003.txt,Matrix-only,20,20,0.013809,0.002392,0.011417,0.013636,0.002320,0.0069,0.0177,0.0091,0.0177,0.011232,0.000119,0.001097,0.001104,0.001414,0.001100,0.002513,0.002210
Full,instance004.txt,Augmented,20,20,0.013595,0.002379,0.011216,0.013507,0.002298,0.0044,0.0166,0.0059,0.0255,0.011291,0.000118,0.001096,0.001086,0.001151,0.001109,0.002248,0.002193
Full,instance004.txt,Matrix-only,20,20,0.013814,0.002371,0.011442,0.013706,0.002307,0.0071,0.0154,0.0098,0.0151,0.011256,0.000119,0.001093,0.001093,0.001411,0.001100,0.002505,0.002194
Full,instance005.txt,Augmented,20,20,0.013618,0.002376,0.011242,0.013463,0.002329,0.0087,0.0172,0.0130,0.0255,0.011324,0.000118,0.001094,0.001086,0.001145,0.001110,0.002239,0.002195
Full,instance005.txt,Matrix-only,20,20,0.013873,0.002371,0.011503,0.013662,0.002252,0.0070,0.0151,0.0087,0.0230,0.011292,0.000118,0.001094,0.001090,0.001414,0.001094,0.002508,0.002195
Full,instance009.txt,Augmented,20,20,0.013549,0.002407,0.011143,0.013407,0.002330,0.0075,0.0193,0.0053,0.0297,0.011259,0.000119,0.001098,0.001100,0.001145,0.001117,0.002248,0.002225
Full,instance009.txt,Matrix-only,20,20,0.013807,0.002379,0.011428,0.013620,0.002305,0.0100,0.0190,0.0086,0.0259,0.011220,0.000119,0.001095,0.001093,0.001416,0.001103,0.002511,0.002194
Full,instance010.txt,Augmented,20,20,0.013587,0.002394,0.011194,0.013438,0.002293,0.0063,0.0191,0.0080,0.0293,0.011280,0.000118,0.001100,0.001096,0.001143,0.001113,0.002244,0.002215
Full,instance010.txt,Matrix-only,20,20,0.013836,0.002372,0.011464,0.013654,0.002304,0.0059,0.0132,0.0070,0.0194,0.011272,0.000118,0.001099,0.001099,0.001411,0.001096,0.002511,0.002195
Full,instance011.txt,Augmented,20,20,0.013689,0.002398,0.011291,0.013593,0.002294,0.0064,0.0210,0.0053,0.0351,0.011360,0.000118,0.001100,0.001107,0.001147,0.001106,0.002247,0.002215
Full,instance011.txt,Matrix-only,20,20,0.013997,0.002387,0.011610,0.013830,0.002302,0.0121,0.0245,0.0091,0.0158,0.011426,0.000118,0.001097,0.001106,0.001418,0.001097,0.002516,0.002210
Full,instance012.txt,Augmented,20,20,0.013548,0.002402,0.011146,0.013411,0.002280,0.0057,0.0200,0.0090,0.0278,0.011222,0.000118,0.001098,0.001096,0.001146,0.001111,0.002246,0.002218
Full,instance012.txt,Matrix-only,20,20,0.013834,0.002377,0.011457,0.013690,0.002292,0.0071,0.0209,0.0094,0.0216,0.011259,0.000118,0.001097,0.001092,0.001410,0.001093,0.002508,0.002193
Full,instance014.txt,Augmented,20,20,0.013658,0.002400,0.011258,0.013422,0.002271,0.0233,0.0395,0.0083,0.0480,0.011340,0.000118,0.001101,0.001111,0.001145,0.001112,0.002250,0.002224
Full,instance014.txt,Matrix-only,20,20,0.013913,0.002401,0.011512,0.013777,0.002313,0.0117,0.0246,0.0085,0.0355,0.011346,0.000119,0.001102,0.001100,0.001415,0.001100,0.002521,0.002216
Full,instance019.txt,Augmented,20,20,0.013841,0.002541,0.011300,0.013462,0.002259,0.0182,0.0873,0.0308,0.1259,0.011419,0.000119,0.001163,0.001214,0.001166,0.001130,0.002319,0.002355
Full,instance019.txt,Matrix-only,20,20,0.014145,0.002616,0.011529,0.013682,0.002307,0.0190,0.0621,0.0213,0.0588,0.011392,0.000119,0.001201,0.001302,0.001485,0.001112,0.002682,0.002427
Full,instance020.txt,Augmented,20,20,0.013896,0.002532,0.011364,0.013581,0.002315,0.0208,0.0637,0.0257,0.0803,0.011504,0.000119,0.001132,0.001223,0.001162,0.001121,0.002290,0.002348
Full,instance020.txt,Matrix-only,20,20,0.014175,0.002430,0.011745,0.013821,0.002291,0.0187,0.0675,0.0328,0.0726,0.011430,0.000119,0.001198,0.001148,0.001488,0.001096,0.002686,0.002244
Full,instance021.txt,Augmented,20,20,0.013706,0.002467,0.011240,0.013475,0.002329,0.0118,0.0462,0.0171,0.0743,0.011355,0.000119,0.001135,0.001164,0.001157,0.001124,0.002281,0.002283
Full,instance021.txt,Matrix-only,20,20,0.014198,0.002518,0.011680,0.013819,0.002330,0.0179,0.0593,0.0298,0.0586,0.011501,0.000120,0.001205,0.001215,0.001487,0.001103,0.002693,0.002323
Full,instance022.txt,Augmented,20,20,0.013805,0.002621,0.011183,0.013354,0.002407,0.0146,0.0668,0.0179,0.0981,0.011364,0.000120,0.001171,0.001324,0.001164,0.001137,0.002358,0.002430
Full,instance022.txt,Matrix-only,20,20,0.013894,0.002398,0.011497,0.013743,0.002305,0.0402,0.0457,0.0195,0.0444,0.011291,0.000118,0.001104,0.001114,0.001418,0.001102,0.002520,0.002219
