instance,variant,rows,cols,sigma_max,sigma_min,sigma_min_pos,kappa2,kappa2_pos,range_proxy,rank_deficient
coupling_S6_seed20250815,Base,43,38,387.58409023282036,1.0827933175212464e-20,3.2419986627660704e-05,3.5794835815951113e+22,11955097.165343491,562681079.6763183,1
coupling_S6_seed20250815,Flat,43,38,21.14034425151159,3.799691051177856e-18,0.0006859633742369346,5.563700829034073e+18,30818.473763308575,23585.62323440999,1
coupling_S6_seed20250815,FlatMat,43,38,153.7727311401524,1.6740120804008077e-16,0.0074452711138306045,9.185879417509023e+17,20653.745013327803,23585.623234409915,1
coupling_S6_seed20250815,Ruiz,43,38,23.83181245974407,2.7462725136653043e-18,3.2416772793979555e-05,8.677876045133269e+18,735169.1857546695,90731014.57476982,1
coupling_S6_seed20250815,SAAug,43,38,10.000507151621353,1.896223351045542e-18,3.2414389793256305e-05,5.273907815820989e+18,308520.6050586188,38073290.34163077,1
coupling_S6_seed20250815,SAMat,43,38,10.000562826408023,4.830381692766832e-17,0.0062615114865123235,2.070346291967607e+17,1597.1483639293554,203251.68781182464,1
coupling_S6_seed20250816,Base,43,38,27987571.4806875,4.2568759182574753e-26,0.0003507163086090399,6.574674014022948e+32,79801169189.10255,2095172234380287.8,1
coupling_S6_seed20250816,Flat,43,38,17.16190231040151,1.9140851777306448e-18,0.0007933307820786091,8.966112119811096e+18,21632.719539049704,18271.48499212662,1
coupling_S6_seed20250816,FlatMat,43,38,135.3670652444392,1.4461865486431656e-16,0.009341965886761118,9.36027688623177e+17,14490.211898148054,18271.48499212663,1
coupling_S6_seed20250816,Ruiz,43,38,27.989440492334737,1.5403308828025944e-23,2.598110459457814e-06,1.817105714416933e+24,10772998.657715155,2095172234.3802874,1
coupling_S6_seed20250816,SAAug,43,38,27.988505022530585,7.656934795873298e-23,2.598107678667259e-06,3.6553145310333554e+23,10772650.13006995,2095172234.3802874,1
coupling_S6_seed20250816,SAMat,43,38,10.000568261267105,9.780394653334416e-17,0.007237969856506417,1.0225117304297763e+17,1381.681391264335,182946.51006614108,1
coupling_S6_seed20250817,Base,43,38,253355.1851240384,1.74480967579394e-18,0.004233113361683998,1.452050551065143e+23,59850791.480634905,191250455.46793586,1
coupling_S6_seed20250817,Flat,43,38,29.38411452050902,3.640901863554768e-18,0.0010438914852489603,8.070559334389764e+18,28148.62936974826,31054.434140257807,1
coupling_S6_seed20250817,FlatMat,43,38,149.42577178774826,1.5757362423370168e-16,0.011497814985402411,9.482917748095384e+17,12996.014632124343,22281.913653281383,1
coupling_S6_seed20250817,Ruiz,43,38,29.38468240795215,1.707180684974046e-18,0.001025085461289593,1.7212403272005669e+19,28665.592789683313,3074281.4302742467,1
coupling_S6_seed20250817,SAAug,43,38,29.38411451658267,1.3804396732587164e-18,0.0009273571214240914,2.128605478804985e+19,31685.86711391087,3074281.4302742467,1
coupling_S6_seed20250817,SAMat,43,38,10.000556308385695,1.5628548477534974e-16,0.007999954589403132,6.398902830138606e+16,1250.076634388974,223006.28715152742,1
coupling_S6_seed20250818,Base,43,38,9368803.82123712,3.584888959110829e-24,0.006934063368868826,2.613415346499573e+30,1351127516.8466597,261750225184703.9,1
coupling_S6_seed20250818,Flat,43,38,18.78956086610763,8.687663130239455e-18,0.0008549590132212307,2.1627865381550241e+18,21977.148115339667,17251.110996660624,1
coupling_S6_seed20250818,FlatMat,43,38,121.96316336183946,1.4214407761107157e-16,0.00994850743432303,8.580249378771148e+17,12259.44335539804,14782.595972270763,1
coupling_S6_seed20250818,Ruiz,43,38,24.597118028994203,1.1585123850261204e-21,9.073429020040592e-06,2.1231640116164683e+22,2710895.514216979,688385080.6355007,1
coupling_S6_seed20250818,SAAug,43,38,10.004076869808959,2.4267575602641742e-21,9.073376516158191e-06,4.1224047402246173e+21,1102574.8630615452,279878114.92814434,1
coupling_S6_seed20250818,SAMat,43,38,10.000564897812577,2.6885033705806214e-17,0.007922709826300361,3.7197516682498374e+17,1262.2657041678508,148262.99458891328,1
